Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,CHELSA_bio13_1981-2010_V.2.1 contribution,CHELSA_bio14_1981-2010_V.2.1 contribution,CHELSA_bio5_1981-2010_V.2.1 contribution,CHELSA_bio7_1981-2010_V.2.1 contribution,CHELSA_bio9_1981-2010_V.2.1 contribution,CHELSA_cmi_range_1981-2010_V.2.1 contribution,CHELSA_gsl_1981-2010_V.2.1 contribution,CHELSA_hurs_range_1981-2010_V.2.1 contribution,wc2.1_30s_elev contribution,CHELSA_bio13_1981-2010_V.2.1 permutation importance,CHELSA_bio14_1981-2010_V.2.1 permutation importance,CHELSA_bio5_1981-2010_V.2.1 permutation importance,CHELSA_bio7_1981-2010_V.2.1 permutation importance,CHELSA_bio9_1981-2010_V.2.1 permutation importance,CHELSA_cmi_range_1981-2010_V.2.1 permutation importance,CHELSA_gsl_1981-2010_V.2.1 permutation importance,CHELSA_hurs_range_1981-2010_V.2.1 permutation importance,wc2.1_30s_elev permutation importance,Training gain without CHELSA_bio13_1981-2010_V.2.1,Training gain without CHELSA_bio14_1981-2010_V.2.1,Training gain without CHELSA_bio5_1981-2010_V.2.1,Training gain without CHELSA_bio7_1981-2010_V.2.1,Training gain without CHELSA_bio9_1981-2010_V.2.1,Training gain without CHELSA_cmi_range_1981-2010_V.2.1,Training gain without CHELSA_gsl_1981-2010_V.2.1,Training gain without CHELSA_hurs_range_1981-2010_V.2.1,Training gain without wc2.1_30s_elev,Training gain with only CHELSA_bio13_1981-2010_V.2.1,Training gain with only CHELSA_bio14_1981-2010_V.2.1,Training gain with only CHELSA_bio5_1981-2010_V.2.1,Training gain with only CHELSA_bio7_1981-2010_V.2.1,Training gain with only CHELSA_bio9_1981-2010_V.2.1,Training gain with only CHELSA_cmi_range_1981-2010_V.2.1,Training gain with only CHELSA_gsl_1981-2010_V.2.1,Training gain with only CHELSA_hurs_range_1981-2010_V.2.1,Training gain with only wc2.1_30s_elev,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
species,7,0.2135,0.3829,80,0.7762,7450,0.0000,16.0843,0.0000,0.0000,0.0000,0.0000,83.9157,0.0000,0.0000,0.0000,69.4830,0.0000,0.0000,0.0000,0.0000,30.5170,0.0000,0.0000,0.2135,0.1813,0.2135,0.2135,0.2135,0.2135,0.0414,0.2135,0.2135,0.0000,0.0414,0.0000,0.0000,0.0000,0.0000,0.1813,0.0000,0.0000,8.7024,0.4965,1.0000,0.1547,0.9380,0.0000,5.0000,0.2558,0.7950,0.0000,10.0000,0.3541,0.6836,0.0000,48.7794,0.6587,0.2745,0.0000,48.7794,0.6587,0.2745,0.0000,51.3487,0.6723,0.2557,0.2857,48.7794,0.6587,0.2745,0.0000,6.0462,0.2760,0.7678,0.0000,4.5505,0.2456,0.8077,0.0000
