Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.60619E-6,0.000260619,0.016245574,1,0,0
3.10056E-6,0.000570674,0.019297321,0.999889098,0,0
3.16364E-6,0.001202728,0.019686028,0.999667295,0,0
3.67742E-6,0.002582569,0.022846327,0.999223689,0,0
3.95477E-6,0.005255938,0.02454804,0.998447377,0,0
4.43461E-6,0.010269133,0.027485234,0.997116558,0,0
5.31543E-6,0.025509938,0.032853852,0.993678607,0,0
5.98342E-6,0.050325585,0.036905522,0.988798935,0,0
7.3626E-6,0.10008736,0.0452172,0.980481313,0,0
8.70094E-6,0.200486008,0.053214205,0.966951314,0.000647249,0
9.34785E-6,0.300746076,0.057055674,0.954641233,0.001294498,0
1.02727E-5,0.400948645,0.062520747,0.943218365,0.001294498,0
1.07991E-5,0.501070041,0.065616916,0.93268271,0.001941748,0
1.14044E-5,0.600216236,0.069164594,0.922812465,0.002588997,0
1.19594E-5,0.700607295,0.072405558,0.913274925,0.003883495,0
1.22697E-5,0.750355296,0.07421258,0.908727958,0.003883495,0
1.25276E-5,0.801246543,0.075712225,0.904180991,0.003883495,0
1.30226E-5,0.900965668,0.078583091,0.895530664,0.004530744,0
1.3444E-5,1.001290681,0.08101982,0.88710214,0.004530744,0
1.38189E-5,1.100742358,0.08318256,0.879006321,0.004530744,0
1.44741E-5,1.201296009,0.086950229,0.871132306,0.004530744,0
1.5224E-5,1.300687663,0.091243303,0.863701896,0.005825243,0
1.61249E-5,1.40076509,0.096373769,0.856604192,0.006472492,0
1.69292E-5,1.501320106,0.100930014,0.849839193,0.006472492,0
1.88566E-5,1.751072713,0.111754842,0.834423866,0.00776699,0
2.0737E-5,2.000614113,0.122190047,0.820450261,0.008414239,0
2.25265E-5,2.251460909,0.132006756,0.807585672,0.009708738,0
2.36698E-5,2.501189068,0.138221346,0.795608295,0.011003236,0
2.47922E-5,2.750808886,0.144278589,0.784185428,0.012297735,0
2.61011E-5,3.002365683,0.151289093,0.773206166,0.012944984,0
2.76279E-5,3.251763369,0.159393689,0.762892315,0.014239482,0
2.88554E-5,3.50046647,0.165853716,0.753132971,0.014886731,0
3.01885E-5,3.751086346,0.172812838,0.743706332,0.01618123,0
3.16747E-5,4.002014383,0.180503138,0.7347233,0.01618123,0
3.30055E-5,4.250184668,0.187328266,0.726183875,0.018770227,0
3.44285E-5,4.503129982,0.194563743,0.717866253,0.019417476,0
3.55745E-5,4.752328018,0.200343623,0.709992237,0.020064725,0
3.65976E-5,5.001534939,0.205468967,0.702340024,0.020064725,0
3.76073E-5,5.250521705,0.210494867,0.694909615,0.020064725,0
3.85303E-5,5.501693759,0.215061175,0.687590108,0.022006472,0
3.9429E-5,5.751141986,0.219482343,0.680492403,0.022653722,0
4.02219E-5,6.002145176,0.223361664,0.673505601,0.027184466,0
4.09551E-5,6.253877498,0.226932238,0.666629699,0.028478964,0
4.15577E-5,6.501540841,0.229854511,0.659975602,0.029126214,0
4.25539E-5,6.754154155,0.234661235,0.653321504,0.029773463,0
4.35311E-5,7.004194355,0.239346935,0.646889209,0.031067961,0
4.44932E-5,7.251028817,0.243932342,0.640678718,0.031067961,0
4.56851E-5,7.503298011,0.249574852,0.634468227,0.03171521,0
4.6839E-5,7.753074021,0.254997055,0.628479539,0.03236246,0
4.80505E-5,8.000098743,0.260647845,0.622712654,0.033656958,0
4.90184E-5,8.252443343,0.265131656,0.616945769,0.034304207,0
4.99301E-5,8.504757771,0.269329887,0.611289786,0.036893204,0
5.12391E-5,8.752373772,0.275316165,0.605855606,0.039482201,0
5.26044E-5,9.002050286,0.281508086,0.600532328,0.042071197,0
5.34572E-5,9.251569902,0.285348567,0.595319951,0.045954693,0
5.46228E-5,9.500098668,0.290564256,0.590218476,0.04789644,0
5.60522E-5,9.754555101,0.296908906,0.585117001,0.049838188,0
5.69985E-5,10.003261256,0.301077645,0.580237329,0.051779935,0
5.81737E-5,10.251561201,0.306220761,0.575468559,0.053074434,0
5.92159E-5,10.503900366,0.310749993,0.570699789,0.053074434,0
6.01087E-5,10.754604965,0.314606616,0.566041921,0.053721683,0
6.12145E-5,11.003242604,0.319353517,0.561494954,0.054368932,0
6.2496E-5,11.250344755,0.324813,0.557058889,0.05566343,0
6.37483E-5,11.502993773,0.330106187,0.552622824,0.05631068,0
6.52088E-5,11.754201498,0.336226966,0.54829766,0.058899676,0
6.62867E-5,12.00398522,0.340708204,0.544083398,0.060841424,0
6.75785E-5,12.251953848,0.346039147,0.539980038,0.061488673,0
6.85204E-5,12.50366392,0.349898562,0.535876677,0.06407767,0
7.0252E-5,12.753479993,0.356935171,0.531884219,0.067313916,0
7.14795E-5,13.001922024,0.361877038,0.528002662,0.069255663,0
7.24863E-5,13.254135316,0.365901613,0.524121105,0.069255663,0
7.34873E-5,13.502434301,0.369878242,0.520350449,0.070550162,0
7.49626E-5,13.755104738,0.375693819,0.516579794,0.07184466,0
7.62947E-5,14.005126213,0.38089842,0.51292004,0.073786408,0
7.72354E-5,14.250655067,0.384547571,0.509371188,0.073786408,0
7.82789E-5,14.507171511,0.388570766,0.505711434,0.074433657,0
7.96635E-5,14.751957008,0.393868183,0.502273483,0.075080906,0
8.09338E-5,15.001029417,0.398687821,0.498835533,0.078317152,0
8.17777E-5,15.25303943,0.401868461,0.495397582,0.07961165,0
8.28764E-5,15.500158273,0.405984485,0.492070533,0.082200647,0
8.38442E-5,15.750306829,0.409586529,0.488743485,0.083495146,0
8.46484E-5,16.003158994,0.412562871,0.485416436,0.086731392,0
8.57046E-5,16.25039986,0.416449304,0.482200288,0.088673139,0
8.6918E-5,16.500986985,0.420882232,0.478984141,0.089320388,0
8.79304E-5,16.754601817,0.424555221,0.475767994,0.091262136,0
8.88616E-5,17.00222554,0.42791309,0.472662748,0.091909385,0
9.06141E-5,17.253714232,0.434179615,0.469557502,0.093851133,0
9.18946E-5,17.509107734,0.438714505,0.466452257,0.097734628,0
9.3006E-5,17.758773932,0.442621338,0.463457913,0.099676375,0
9.42343E-5,18.00240201,0.446907477,0.46057447,0.102265372,0
9.56006E-5,18.258636429,0.451636614,0.457580126,0.10420712,0
9.65333E-5,18.508439138,0.454841322,0.454696684,0.106148867,0
9.77663E-5,18.751296944,0.459049546,0.451924143,0.107443366,0
9.94566E-5,19.007456388,0.464765416,0.449040701,0.108737864,0
1.01392E-4,19.258542356,0.47123548,0.44626816,0.111326861,0
1.02917E-4,19.504218591,0.476280835,0.443606521,0.112621359,0
1.03936E-4,19.752797664,0.479622866,0.440944882,0.114563107,0
1.04696E-4,20.003000691,0.482102913,0.438283243,0.117799353,0
1.05878E-4,20.255888545,0.48593646,0.435621604,0.1197411,0
1.06781E-4,20.500466312,0.488843451,0.433070866,0.122977346,0
1.07901E-4,20.757904655,0.492430884,0.430409227,0.124271845,0
1.08726E-4,21.007053651,0.495055991,0.42785849,0.126213592,0
1.09895E-4,21.258536716,0.498752329,0.425307752,0.127508091,0
1.11384E-4,21.502217855,0.503420432,0.422867916,0.129449838,0
1.12585E-4,21.759776805,0.507152793,0.420317179,0.132038835,0
1.14004E-4,22.009141349,0.511530638,0.417877343,0.135275081,0
1.15038E-4,22.261315637,0.514694112,0.415437507,0.136569579,0
1.15804E-4,22.503582958,0.517024581,0.413108573,0.138511327,0
1.16668E-4,22.75954296,0.519638803,0.410668737,0.139158576,0
1.17873E-4,23.005967986,0.523264672,0.408339803,0.140453074,0
1.1898E-4,23.254701101,0.526567639,0.406010868,0.142394822,0
1.19613E-4,23.505212944,0.528446902,0.403681934,0.14368932,0
1.20577E-4,23.757628507,0.531295137,0.401353,0.14368932,0
1.21634E-4,24.011936805,0.534399136,0.399024066,0.145631068,0
1.22302E-4,24.25592285,0.536351065,0.396806033,0.146925566,0
1.23191E-4,24.501763629,0.538934511,0.394588,0.148220065,0
1.23985E-4,24.761332968,0.541228277,0.392259066,0.151456311,0
1.25082E-4,25.010383554,0.544379659,0.390041034,0.15210356,0
1.26014E-4,25.261724909,0.547042406,0.387823001,0.154045307,0
1.26739E-4,25.501788849,0.549099701,0.38571587,0.157928803,0
1.27286E-4,25.755783327,0.55064852,0.383497837,0.158576052,0
1.2807E-4,26.01115906,0.55285575,0.381279805,0.159223301,0
1.28768E-4,26.255145816,0.554815066,0.379172674,0.15987055,0
1.29476E-4,26.500567442,0.556789774,0.377065543,0.165695793,0
1.30078E-4,26.760232844,0.558464465,0.37484751,0.16763754,0
1.30752E-4,27.007990497,0.560330203,0.372740379,0.170226537,0
1.31295E-4,27.256853014,0.561828679,0.370633248,0.171521036,0
1.31912E-4,27.507073471,0.563523278,0.368526117,0.172168285,0
1.32656E-4,27.758475324,0.565560547,0.366418986,0.173462783,0
1.33884E-4,28.011735739,0.568899206,0.364311855,0.176699029,0
1.3446E-4,28.253282649,0.570456998,0.362315626,0.177993528,0
1.35202E-4,28.509316416,0.57245721,0.360208495,0.179935275,0
1.36235E-4,28.753838363,0.57522292,0.358212266,0.183171521,0
1.3708E-4,29.013589855,0.577471862,0.356105135,0.185113269,0
1.38227E-4,29.261699462,0.580506284,0.354108905,0.186407767,0
1.39466E-4,29.511636572,0.583759985,0.352112676,0.187055016,0
1.40519E-4,29.763465606,0.586507394,0.350116447,0.187702265,0
1.4132E-4,30.00313076,0.588582708,0.348231119,0.187702265,0
1.42049E-4,30.258147387,0.590463299,0.34623489,0.188349515,0
1.42628E-4,30.500360825,0.591951661,0.344349562,0.191585761,0
1.43115E-4,30.7575744,0.593198099,0.342353333,0.194822006,0
1.43698E-4,31.001464079,0.59468596,0.340468005,0.195469256,0
1.44059E-4,31.260469133,0.595603863,0.338471776,0.197411003,0
1.44479E-4,31.505710939,0.596671146,0.336586448,0.200647249,0
1.45157E-4,31.752036333,0.598383974,0.33470112,0.201941748,0
1.45731E-4,32.01386021,0.599830926,0.332704891,0.204530744,0
1.46327E-4,32.262167512,0.601326491,0.330819563,0.205177994,0
1.46763E-4,32.511309123,0.602419555,0.328934235,0.207119741,0
1.4729E-4,32.761321116,0.603732977,0.327048908,0.208414239,0
1.48057E-4,33.012323079,0.605637457,0.32516358,0.209708738,0
1.48635E-4,33.264550955,0.60706806,0.323278252,0.212297735,0
1.49588E-4,33.503234241,0.60941468,0.321503826,0.213592233,0
1.5019E-4,33.75800426,0.610889675,0.319618498,0.214239482,0
1.50919E-4,34.013991765,0.612668798,0.317733171,0.214886731,0
1.51425E-4,34.255973622,0.61389719,0.315958745,0.21618123,0
1.52176E-4,34.51412958,0.615716068,0.314073417,0.217475728,0
1.52605E-4,34.757975178,0.616750252,0.312298991,0.220064725,0
1.53255E-4,35.002685721,0.618312927,0.310524565,0.222006472,0
1.53965E-4,35.263895309,0.620012909,0.308639237,0.225242718,0
1.54791E-4,35.510791153,0.621980338,0.306864811,0.227184466,0
1.55592E-4,35.759228936,0.623877545,0.305090385,0.228478964,0
1.56326E-4,36.008923334,0.625610329,0.303315959,0.230420712,0
1.57393E-4,36.259867504,0.628112212,0.301541533,0.23236246,0
1.57979E-4,36.512230959,0.629478042,0.299767107,0.234304207,0
1.58786E-4,36.765766836,0.631353951,0.29799268,0.236893204,0
1.5937E-4,37.004364078,0.632703658,0.296329156,0.239482201,0
1.59816E-4,37.259678075,0.633731977,0.29455473,0.242718447,0
1.60553E-4,37.51604822,0.635423146,0.292780304,0.245307443,0
1.61265E-4,37.757464099,0.637051861,0.291116779,0.249190939,0
1.61763E-4,38.015825152,0.638184782,0.289342353,0.251132686,0
1.62548E-4,38.259091807,0.639965531,0.287678829,0.253721683,0
1.63446E-4,38.503728182,0.641991726,0.286015304,0.25631068,0
1.64188E-4,38.765899851,0.643658338,0.284240878,0.258899676,0
1.64914E-4,39.012870513,0.645279364,0.282577354,0.260841424,0
1.6556E-4,39.260876409,0.646717641,0.280913829,0.262135922,0
1.66759E-4,39.510072155,0.649369098,0.279250305,0.263430421,0
1.68027E-4,39.761122578,0.652153283,0.277586781,0.265372168,0
1.68864E-4,40.013799619,0.653978298,0.275923256,0.266666667,0
1.69497E-4,40.250738764,0.655350906,0.274370633,0.267961165,0
1.6992E-4,40.505302842,0.656266522,0.272707109,0.268608414,0
1.70445E-4,40.760568648,0.657399155,0.271043584,0.272491909,0
1.71222E-4,41.016781176,0.659068568,0.26938006,0.275728155,0
1.71959E-4,41.256943347,0.660644121,0.267827437,0.278317152,0
1.72796E-4,41.515543643,0.662424169,0.266163913,0.281553398,0
1.73268E-4,41.757920014,0.663423983,0.26461129,0.285436893,0
1.73891E-4,42.001016015,0.664737808,0.263058667,0.28802589,0
1.74638E-4,42.262467721,0.666309337,0.261395143,0.289967638,0
1.751E-4,42.507313852,0.667275921,0.25984252,0.293203883,0
1.75619E-4,42.752803431,0.668359305,0.258289897,0.295145631,0
1.76164E-4,43.016685981,0.669492919,0.256626372,0.298381877,0
1.76896E-4,43.263833712,0.671010465,0.25507375,0.302265372,0
1.77557E-4,43.512048788,0.672374391,0.253521127,0.303559871,0
1.77912E-4,43.760879375,0.673104375,0.251968504,0.30420712,0
1.785E-4,44.010395459,0.67431113,0.250415881,0.307443366,0
1.78968E-4,44.260613155,0.675267059,0.248863258,0.309385113,0
1.79535E-4,44.511502795,0.676422674,0.247310635,0.311326861,0
1.80218E-4,44.763368971,0.677807402,0.245758013,0.312621359,0
1.80736E-4,45.01623016,0.678854845,0.24420539,0.315210356,0
1.81285E-4,45.251562055,0.679960738,0.242763669,0.319093851,0
1.81912E-4,45.505838603,0.681219286,0.241211046,0.3197411,0
1.82509E-4,45.760905668,0.682413494,0.239658423,0.321035599,0
1.8312E-4,46.016945707,0.683631284,0.2381058,0.322977346,0
1.83425E-4,46.25521255,0.684237747,0.236664079,0.324271845,0
1.84177E-4,46.512486341,0.685725756,0.235111456,0.326860841,0
1.846E-4,46.752207376,0.686559931,0.233669735,0.32815534,0
1.85254E-4,47.011155957,0.687846336,0.232117112,0.331391586,0
1.85651E-4,47.252230117,0.688623716,0.230675391,0.333980583,0
1.862E-4,47.512655441,0.689696583,0.229122768,0.33592233,0
1.87159E-4,47.755300889,0.691560932,0.227681047,0.338511327,0
1.87871E-4,48.01773275,0.692936991,0.226128424,0.341100324,0
1.88424E-4,48.262394162,0.694003427,0.224686703,0.343042071,0
1.89071E-4,48.507898326,0.695244113,0.223244982,0.346278317,0
1.89323E-4,48.753825374,0.695726631,0.221803261,0.348220065,0
1.90012E-4,49.000409489,0.697042553,0.220361539,0.350161812,0
1.90565E-4,49.26674887,0.698091867,0.218808916,0.35210356,0
1.91203E-4,49.514968721,0.699300271,0.217367195,0.354045307,0
1.91525E-4,49.763774105,0.699908074,0.215925474,0.356634304,0
1.92081E-4,50.013160646,0.700955021,0.214483753,0.361812298,0
1.92509E-4,50.263167262,0.701758107,0.213042032,0.365695793,0
1.93262E-4,50.513856292,0.703167383,0.211600311,0.36828479,0
1.93827E-4,50.765527757,0.704219791,0.210158589,0.371521036,0
1.94496E-4,51.018006066,0.705460856,0.208716868,0.376699029,0
1.95044E-4,51.251779405,0.706473388,0.207386049,0.378640777,0
1.95874E-4,51.505863526,0.707999887,0.205944327,0.381877023,0
1.96535E-4,51.761016878,0.709209385,0.204502606,0.38381877,0
1.96993E-4,52.016836138,0.710045289,0.203060885,0.386407767,0
1.97496E-4,52.253556502,0.710960716,0.201730065,0.388349515,0
1.97995E-4,52.510527404,0.711866908,0.200288344,0.392880259,0
1.98656E-4,52.768327747,0.713061215,0.198846623,0.396116505,0
1.99384E-4,53.007294332,0.714369873,0.197515803,0.397411003,0
2.00233E-4,53.2672059,0.715890046,0.196074082,0.400647249,0
2.00875E-4,53.507894042,0.717034449,0.194743263,0.403883495,0
2.01122E-4,53.769204659,0.717473751,0.193301542,0.407119741,0
2.0213E-4,54.010976711,0.719257373,0.191970722,0.411003236,0
2.03113E-4,54.254088775,0.72098584,0.190639902,0.414239482,0
2.03963E-4,54.518726082,0.722473492,0.189198181,0.418770227,0
2.04731E-4,54.76394055,0.723809925,0.187867362,0.420711974,0
2.05385E-4,55.009979563,0.724941997,0.186536542,0.425242718,0
2.06105E-4,55.256917455,0.726184025,0.185205723,0.428478964,0
2.06941E-4,55.504798066,0.72761823,0.183874903,0.43171521,0
2.07394E-4,55.753471057,0.728392826,0.182544083,0.435598706,0
2.07934E-4,56.002755385,0.729313683,0.181213264,0.44012945,0
